session_id,mac_hash,gw_id,ts_begin,ts_end,incoming,outgoing,latitude_begin,longitude_begin,latitude_end,longitude_end,duration
58b3c453a2efd35afbe757cbbdf2c5f8b1af49aa,4c081a3ca46032648c53dfe488d51df4c6c34912,2129,2017-09-01T00:11:58.000Z,2017-09-01T00:21:59.000Z,0,0,1.291867,103.78055,1.2919,103.7805,29
5c01c38850d0b21c8c7c50f82757b0c074fa2dab,e189bca19d61367a5662dfc1626e7585fc7c7c13,2079,2017-09-01T00:17:03.000Z,2017-09-01T00:27:06.000Z,0,0,1.302817,103.77084,1.339933,103.75425,3
2eae095406b11960636b5d7974f2e70ce2359648,27ae86d6b8dd25c1cd71e4ed0eb4a3bec229ffb2,2129,2017-09-01T00:23:29.000Z,2017-09-01T00:33:31.000Z,0,0,1.2919,103.78053,1.291883,103.78049,540
c7bfeca0ce7eca1b9f1b82aabd3b9175ae397006,27ae86d6b8dd25c1cd71e4ed0eb4a3bec229ffb2,2129,2017-09-01T00:36:34.000Z,2017-09-01T00:52:02.000Z,0,0,1.2919,103.78046,1.291967,103.78049,328
a9d0f61701c5334cc6fe44720c30874f1d863f1c,dd1b38c1315d033f1790889c01eb941776befd39,2129,2017-09-01T00:38:38.000Z,2017-09-01T00:48:38.000Z,0,0,1.291883,103.78049,1.291933,103.78052,null
e1bf2b137839dd2443938460de1f463d24c9f214,caf1fa4b2019ab36a5c1c5e9a04c1d9172495fba,2129,2017-09-01T00:43:00.000Z,2017-09-01T00:53:01.000Z,0,0,1.2919,103.7805,1.291983,103.78045,601
89d1af261de5e59ddd91242a34c23dee40c68cec,db09958e47997c6dbb4534d1b2a630b9a357f1a2,2129,2017-09-01T00:53:13.000Z,2017-09-01T01:08:03.000Z,0,0,1.291983,103.78045,1.29505,103.77053,492
a9b1e8e7bbe72af97ead0961123a727b80daf479,bb4101734808c833ba4c35d1aae757861d25a46a,2129,2017-09-01T00:58:08.000Z,2017-09-01T01:08:11.000Z,0,0,1.291983,103.78043,1.295383,103.7706,170
3ee66224cba1dc43682111a31c6b7ae847062809,20e68ad3e0251adc4f332095820f706caff1c993,2034,2017-09-01T00:59:27.000Z,2017-09-01T01:10:13.000Z,0,0,1.291767,103.78036,1.296867,103.77267,646
c8140465c64a8ff124737758cdd19e9b0ca1bfeb,bb4101734808c833ba4c35d1aae757861d25a46a,2034,2017-09-01T00:59:35.000Z,2017-09-01T01:09:51.000Z,0,0,1.291767,103.78036,1.298,103.77328,290
b7bded1c61589f3f19280f809224438f81220791,0882985966d764b618120b0c0f371587c0513219,2034,2017-09-01T00:59:36.000Z,2017-09-01T01:09:38.000Z,0,0,1.291767,103.78036,1.2986,103.77405,602
a35389dc3031c51e9e4a4c0dc01806ad260967ee,0b631fc7a0c43bf7dbbbcbac167b6046da192645,2034,2017-09-01T00:59:55.000Z,2017-09-01T01:09:56.000Z,0,0,1.291767,103.78036,1.297767,103.77298,262
7a4252fe13f5d991a4b37f0b083e147b37c56ed6,58deefa26977c8e016fe4de7b2d08b7712a53d08,2034,2017-09-01T01:00:05.000Z,2017-09-01T01:10:06.000Z,0,0,1.291767,103.78036,1.297217,103.77278,259
2ae94868a96a4825b6fe4ed3cd2e708e947645ee,1d1525e0d9dc2ba9a448760479fc5ebf6bfc685d,2034,2017-09-01T01:00:31.000Z,2017-09-01T01:15:20.000Z,0,0,1.291767,103.78036,1.293883,103.7723,540
cb96552a4e82a016fbce306f712e45eeb71a924e,27ae86d6b8dd25c1cd71e4ed0eb4a3bec229ffb2,2034,2017-09-01T01:00:01.000Z,2017-09-01T01:10:06.000Z,0,0,1.291767,103.78036,1.297217,103.77278,50
9f5e0b9a7123e24fe982950eb3d6df27239e0827,caf1fa4b2019ab36a5c1c5e9a04c1d9172495fba,2034,2017-09-01T01:00:19.000Z,2017-09-01T01:10:23.000Z,0,0,1.291767,103.78036,1.296533,103.77242,37
b9b3ca283bc555d9b1e47c0736fef592d83a4c23,27ae86d6b8dd25c1cd71e4ed0eb4a3bec229ffb2,2129,2017-09-01T01:00:59.000Z,2017-09-01T01:16:05.000Z,0,0,1.292017,103.78028,1.2936,103.78503,331
44c2290c2d4502c12805c4e183957139a372de76,f08b43428adba2e9e83b329f94a6738d459acbb6,2034,2017-09-01T01:00:22.000Z,2017-09-01T01:15:23.000Z,0,0,1.291767,103.78036,1.2938,103.77225,511
3baa9193e21ae5d919b7bf034dfef32909253e93,f73050edde8b7e50752816b9053020f0cd2aea89,2034,2017-09-01T01:00:45.000Z,2017-09-01T01:15:49.000Z,0,0,1.291683,103.78035,1.293083,103.77292,530
aae93af69b8943eaefbdf2002b7583bcba8cec77,caf1fa4b2019ab36a5c1c5e9a04c1d9172495fba,2129,2017-09-01T01:01:04.000Z,2017-09-01T01:16:06.000Z,0,0,1.292017,103.78028,1.29355,103.78505,548
02443d3c88937fac89fc4b0243623db635cd5b1e,70323404f6b35eb9915819ea24057dac76f87a60,2034,2017-09-01T01:01:18.000Z,2017-09-01T01:20:59.000Z,0,0,1.29145,103.78214,1.29185,103.78049,591
117a10cab9f36869a23c80b7bb3834fdaa87757f,582884710b8b911f330ce95016b4f6a28cd82471,2034,2017-09-01T01:01:21.000Z,2017-09-01T01:16:54.000Z,0,0,1.2915,103.78226,1.29315,103.77512,500
25b37221683f9d8e785b4296e25a18ef3be2a0db,db09958e47997c6dbb4534d1b2a630b9a357f1a2,2034,2017-09-01T01:01:34.000Z,2017-09-01T01:16:24.000Z,0,0,1.291783,103.78287,1.29225,103.77444,478
c93da987d99f6e4a7c6947da2930edc97d59802e,bb327ebdde0c7e1a219e602e00912d6dbb4c1277,2034,2017-09-01T01:03:21.000Z,2017-09-01T01:18:12.000Z,0,0,1.2933,103.7851,1.292967,103.77815,475
69344b2511e1939f042e023dc48e5a750e627e9a,e8b92ae1a53ed951f5be8fa325eb34d8946ff196,2129,2017-09-01T01:03:24.000Z,2017-09-01T01:18:16.000Z,0,0,1.292883,103.77496,1.29165,103.78265,415
30e141d49e1f23dafeb90e97ef803b81e93fdb32,503d256b0e3ed9a6c8d6327eb10293dee3adccb7,2129,2017-09-01T01:05:00.000Z,2017-09-01T01:25:01.000Z,0,0,1.29335,103.77242,1.291917,103.7804,649
9741eae3e0b3e9eff8a58b1ce55f425b6c3d7a9b,93bf487a8d25d079afafabbb17af37bce193ac50,2129,2017-09-01T01:05:11.000Z,2017-09-01T01:22:51.000Z,0,0,1.29335,103.77238,1.291933,103.78042,477
0e632cf0e8f3aef915a3be40f786a8c88273d382,d8a16cba2a7838b0e3e60215e4871339e64f3cd1,2129,2017-09-01T01:05:11.000Z,2017-09-01T01:20:00.000Z,0,0,1.29335,103.77238,1.291933,103.78045,457
5f2dd536c8eba449a4c1046b48db99b8807abd26,bea442e8ab77290fef050ad1d130cdac0f65932f,2034,2017-09-01T01:07:29.000Z,2017-09-01T01:17:29.000Z,0,0,1.29755,103.77773,1.29375,103.77662,null
9bba0ec1803d1964d4c301094925850063156754,487655adfe7ce7a59e420f253952ba334a3a11bb,2034,2017-09-01T01:09:09.000Z,2017-09-01T01:19:11.000Z,0,0,1.299017,103.77437,1.29185,103.78049,224
601cefaaff5fbe2935f6a1141ed8fe0c4b1dbdeb,499af3de40dc3c412212b369e723f03bb5837cb9,2129,2017-09-01T01:10:23.000Z,2017-09-01T01:20:24.000Z,0,0,1.300283,103.77438,1.291933,103.78043,73
37285a768bef678d6f3e442ae59aeac086266641,8ba1bd83cf0f90af3a340a456c441f6aaeb3d59a,2129,2017-09-01T01:11:22.000Z,2017-09-01T01:21:24.000Z,0,0,1.300933,103.77386,1.291933,103.78043,140
c0694b9806bf872ee62eb0bfdf44f2ae06aa858d,da62ab2134f8679111644f76e29c968dd2c80c2a,2129,2017-09-01T01:12:37.000Z,2017-09-01T01:22:38.000Z,0,0,1.298817,103.77628,1.291933,103.78043,1
c23c52e4f6db9d737266a2914f514148b4b06717,58f69d90876f619a185382bc48a0c670bf92642b,2023,2017-09-01T01:13:19.000Z,2017-09-01T01:28:21.000Z,0,0,1.292917,103.775,1.294217,103.77374,551
86517da075b4555802ef2e341ad2cf9ef086e4aa,30c0f30c8b797b304e6a27d97cf5e60fb992b350,2023,2017-09-01T01:13:31.000Z,2017-09-01T01:23:32.000Z,0,0,1.29275,103.7749,1.301533,103.77441,24
cfcdc61f1b645bb2f4913ad326972093fac83bdd,3344f349b504a79923b02819dc88b54093302477,2129,2017-09-01T01:15:36.000Z,2017-09-01T01:25:37.000Z,0,0,1.294883,103.7846,1.291917,103.7804,224
f5f3dad924f720598f11f4982627fb4d46976c51,176e6df467a42ade94afaf240c97c4ffa91b0ce4,2023,2017-09-01T01:15:30.000Z,2017-09-01T01:30:38.000Z,0,0,1.294883,103.77302,1.29225,103.77448,401
2f4bacbc1dc934bc6084535a2f608b9e82ddb1ab,a89c52d094cf9fb5ecf7eb44c187db854b09fe24,2079,2017-09-01T01:15:59.000Z,2017-09-01T01:34:43.000Z,0,0,1.291767,103.78036,1.291983,103.7841,660
ff9175e19b9ed695743255b66eec77d471aace95,b681162d1ef6617014f1ff5f56e21a8485d17997,2079,2017-09-01T01:16:01.000Z,2017-09-01T01:30:50.000Z,0,0,1.291767,103.78036,1.297317,103.78015,447
b37b078ce27b79a1a92b20da5fdc6aa0a8a0b59a,b93b2b83b0b36fb25fe86de4d659156b146d4f1d,2079,2017-09-01T01:16:12.000Z,2017-09-01T01:26:15.000Z,0,0,1.291767,103.78036,1.303517,103.77444,15
4db2407f2b831131817331d34c8dfce181bbcef0,f937562f6cb58f219f0d5460c7e7d43389452d1b,2079,2017-09-01T01:16:52.000Z,2017-09-01T01:26:56.000Z,0,0,1.291383,103.78207,1.303533,103.77454,185
395406a521777fa056680f70ab14f3933d2dbe17,463827efd8925c405ae983b50627080d853fe744,2079,2017-09-01T01:16:28.000Z,2017-09-01T01:36:36.000Z,0,0,1.29155,103.78036,1.291717,103.78038,631
cacd678b870e5825391ea08f1e4699923a493316,b329529818d86f6669786f368c8b8f58ba3ac40e,2023,2017-09-01T01:17:25.000Z,2017-09-01T01:27:27.000Z,0,0,1.294583,103.77053,1.29415,103.77258,602
09a3637bae21528b2fe03461d408d7aebed77852,feab67ff1fbe2eb55aa846cd2f483a1ac4f2b3ec,2023,2017-09-01T01:17:37.000Z,2017-09-01T01:27:38.000Z,0,0,1.2954,103.77061,1.29445,103.77282,271
db4fc371336fdb12f187cc0473d391c589041b88,ff837d71d62b2c8d2710d7cb7e7b0c6fe1ccb218,2079,2017-09-01T01:17:33.000Z,2017-09-01T01:37:41.000Z,0,0,1.291683,103.78349,1.29375,103.7764,630
ddec63a12f14eb5ff3506975cc0dbc1ccabf9ee7,18d85a96f36b256ac2d1da05009a4d96fc4898c5,2079,2017-09-01T01:17:30.000Z,2017-09-01T01:33:18.000Z,0,0,1.291683,103.78349,1.2941,103.78498,370
cc22eaa2816334d3fa4ede7d72e185985e48ee84,0c88fde0fcd97e30eb833c3ca7515e91c3686c43,2079,2017-09-01T01:18:28.000Z,2017-09-01T01:28:29.000Z,0,0,1.2923,103.78429,1.300567,103.77433,96
c110dc0c6b902093330b18e452cc822f13e84064,82029ab71a008455ebb03e414ecc3c24f44b473f,2034,2017-09-01T01:18:55.000Z,2017-09-01T01:38:53.000Z,0,0,1.291867,103.78045,1.294567,103.77061,791
22ecea6ac3e9295729b980d6d26a67d0f73fd99e,6ef3b33356d7f3fa3e6597b19c991ea3d8487549,2079,2017-09-01T01:18:17.000Z,2017-09-01T01:35:02.000Z,0,0,1.291833,103.78384,1.29185,103.78316,496
69b9b39f621b60620c15d0e658f0ef1284e4141c,448c011bccde4dd497f2ea4deedefc265b145acd,2129,2017-09-01T01:19:02.000Z,2017-09-01T01:29:04.000Z,0,0,1.290983,103.78107,1.2919,103.7804,9
a49f19685018ba25ae6c192fba1865522eff6958,79415b8e5f71745a8d73fcbca14bb62924266cd8,2079,2017-09-01T01:19:42.000Z,2017-09-01T01:35:24.000Z,0,0,1.294883,103.78439,1.29135,103.78191,397
2345d37bbb58cb5062e496ed7401490fed68f323,9aa58ad84413091de894b57a22dece7b9c5d6426,2023,2017-09-01T01:20:11.000Z,2017-09-01T01:37:04.000Z,0,0,1.3012,103.77313,1.2945,103.77496,675
2133af1a9b63bb0e086702a20aeddf0a5daacd6c,a53fa866f8025b6dd916bdb7e148fd05a2cfea5f,2023,2017-09-01T01:20:41.000Z,2017-09-01T01:30:44.000Z,0,0,1.301,103.7738,1.292333,103.77454,8
961794628aa11be3d09d3393b881f7386aac4aa6,853c8ad6ee9531ff07170b684881f5d663966da0,2079,2017-09-01T01:20:20.000Z,2017-09-01T01:30:22.000Z,0,0,1.296517,103.7832,1.297367,103.77805,189
4c1a5243d372c707ddde36d671bf2c7fc723f485,1ea86e32dc2d169b288a51140666930521e3ad6d,2023,2017-09-01T01:21:37.000Z,2017-09-01T01:31:50.000Z,0,0,1.3034,103.77428,1.294183,103.77512,66
adf931652ff5217a864b6de50c84b513126fc22f,dae73654d218a8492b91be8c0a1458354219d556,2023,2017-09-01T01:21:49.000Z,2017-09-01T01:31:51.000Z,0,0,1.303533,103.77448,1.294233,103.7751,602
0fa648550c06c9f7624faac1e2d65c0ad1b1fd5e,8572f1a44fd693a57f0aa58deb9cee74dc45f859,2129,2017-09-01T01:21:34.000Z,2017-09-01T01:31:40.000Z,0,0,1.291933,103.78043,1.2921,103.78011,236
31222f312a8a9f8a4fb7ce94188b8dbf36af1e72,7eb2b979bac97beaaf120db605d9d7cec37381a4,2023,2017-09-01T01:21:40.000Z,2017-09-01T01:31:50.000Z,0,0,1.3035,103.77441,1.294183,103.77512,36
6811bffdd7b1660d163024b42a2484177fefabc0,9327fe46bdf4afb04c32c0e10b9e4fea5bda1167,2023,2017-09-01T01:21:43.000Z,2017-09-01T01:36:54.000Z,0,0,1.303533,103.77447,1.2945,103.77496,398
95ce51201b969e6118af997e58675deb26fc4696,10d979e9a9e6ce0c837154fabee5eaa8ed1f41a0,2023,2017-09-01T01:21:34.000Z,2017-09-01T01:32:58.000Z,0,0,1.3033,103.77419,1.294483,103.77495,84
bf80066d027afeef20d24c9a3ce2c37e4221f558,e3214abd06231dd14685d95ad4944af529642270,2023,2017-09-01T01:21:50.000Z,2017-09-01T01:31:52.000Z,0,0,1.303533,103.77448,1.294267,103.77507,61
643be06102102673dfb7d1e93eb2bd55701c9bd7,09fcd2b56f1f9c10b11a438d010195ccf0722119,2023,2017-09-01T01:21:46.000Z,2017-09-01T01:31:50.000Z,0,0,1.303533,103.77447,1.294183,103.77512,96
3e7b9d5c57338f8da671eea640c5bcecd0ef655b,8c03e67609f8da8ac613e01a74cec9831456d020,2023,2017-09-01T01:21:49.000Z,2017-09-01T01:31:51.000Z,0,0,1.303533,103.77448,1.294233,103.7751,35
aa992f5d9b0981370bd910a66e71ebf7e141cbfd,ec08841eed33a017baa1c1a130740e425eb29e80,2023,2017-09-01T01:22:57.000Z,2017-09-01T01:33:04.000Z,0,0,1.303483,103.77451,1.294483,103.77495,16
2009081cb2e93eeecf34f388d25b0af2f3c6d23d,7251c6090883e6b86836213aef9aa39dcb9366c0,2023,2017-09-01T01:22:07.000Z,2017-09-01T01:33:04.000Z,0,0,1.303567,103.77448,1.294483,103.77495,65
b9e3a596ffb638db7c6c478c2cca3e63f3aec4b9,b4d7cb564a10ef5d9506d7ec61111dc2ff2e7208,2129,2017-09-01T01:22:27.000Z,2017-09-01T01:37:16.000Z,0,0,1.291933,103.78043,1.294533,103.77338,336
e407755d4e14ea3039fffa9bd1154b063afdb7f9,a9a8f3a9b105c1d01d757a50d559ae8e8122a574,2023,2017-09-01T01:23:00.000Z,2017-09-01T01:33:05.000Z,0,0,1.303383,103.77435,1.294483,103.77495,177
100bec8ed6a063cd017c0577292d3d8131e6f990,c5a5e21359a0f763ab955bca40d0ae7e436b387a,2023,2017-09-01T01:23:49.000Z,2017-09-01T01:33:51.000Z,0,0,1.30045,103.7744,1.294483,103.77495,268
429c210a2feafdfb37419ee3a54051b0c7abadf3,b80dc4fd55ee7ad40ca54737bd620d1dba480ecb,2079,2017-09-01T01:24:59.000Z,2017-09-01T01:45:00.000Z,0,0,1.301,103.77372,1.2923,103.77406,671
0b7539795e4a885d569f7a01c8f782cf6dd86569,72817576f324031d93bd00d2c1945a4630d69966,2079,2017-09-01T01:24:02.000Z,2017-09-01T01:34:03.000Z,0,0,1.30065,103.774,1.293317,103.7851,20
3c40bd5eb4268cdbe69f491e4e8bf659c9e917e8,a53fa866f8025b6dd916bdb7e148fd05a2cfea5f,2079,2017-09-01T01:24:38.000Z,2017-09-01T01:40:41.000Z,0,0,1.30105,103.77367,1.294683,103.77485,513
de7dda5fa045bfc48fc1c16706a8521775ce52f7,ce20ae6191f1266acfe798d3e208163b08e73f87,2079,2017-09-01T01:25:32.000Z,2017-09-01T01:35:47.000Z,0,0,1.3028,103.77393,1.290983,103.7811,15
20187a5b176cbf7a2beb11b4d320102586cb6ce4,50d8b4a941c26b89482c94ab324b5a274f9ced66,2129,2017-09-01T01:25:33.000Z,2017-09-01T01:25:50.000Z,0,0,null,null,1.291917,103.7804,17
ff138315346aff860d5488692b1198f2579c75ec,d80096d1983eb3f176c1423fc52db2105d20bf16,2079,2017-09-01T01:25:07.000Z,2017-09-01T01:35:12.000Z,0,0,1.300767,103.77419,1.2917,103.78268,84
3aee76183ecb8a953b3ee632bfe254d1382b00e4,7eb2b979bac97beaaf120db605d9d7cec37381a4,2079,2017-09-01T01:25:54.000Z,2017-09-01T01:40:56.000Z,0,0,1.303517,103.77444,1.294683,103.77485,438
7608ac8dc470db216a3f96c95e2c4f389f8ef809,1039d7c9d2ae45b138bcd7e9b7d3193876f330f2,2079,2017-09-01T01:26:15.000Z,2017-09-01T01:36:19.000Z,0,0,1.303517,103.77444,1.291267,103.78059,53
5188bedffb0d3f884d66f33a7468aa757a5b3155,9f24c2efe50bae2f43e6edfb30e1dc312553f240,2079,2017-09-01T01:26:40.000Z,2017-09-01T01:41:47.000Z,0,0,1.3035,103.77444,1.294683,103.77485,317
47b774c1e6b0c8c997c3b5e84023de13f67a9e39,9db912ae6b3837f1eb95793b4a43f3f809e9a965,2079,2017-09-01T01:26:34.000Z,2017-09-01T01:41:31.000Z,0,0,1.303517,103.77444,1.294683,103.77485,299
c5e86572944f309ee8df80abc0275bb2d28915ff,1ea86e32dc2d169b288a51140666930521e3ad6d,2079,2017-09-01T01:26:18.000Z,2017-09-01T01:40:56.000Z,0,0,1.303517,103.77444,1.294683,103.77485,281
d9ffba26b952d2b7a8e038b664d15ecd043240a8,e3214abd06231dd14685d95ad4944af529642270,2079,2017-09-01T01:26:43.000Z,2017-09-01T01:36:44.000Z,0,0,1.3035,103.77444,1.292,103.78033,61
c4f6d39114fb64fdabdfe931d520baa1c2f5ee3e,e8b92ae1a53ed951f5be8fa325eb34d8946ff196,2023,2017-09-01T01:26:21.000Z,2017-09-01T01:41:23.000Z,0,0,1.294933,103.77055,1.294483,103.77499,327
23b5884084bfbd881bebb5693ac4d9c08eaddf16,8c03e67609f8da8ac613e01a74cec9831456d020,2079,2017-09-01T01:26:45.000Z,2017-09-01T01:42:42.000Z,0,0,1.3035,103.77444,1.293833,103.77545,387
e77bbad798254d415a9cec688e72a5ecd8a274a2,1af1508a66de18c532ee025005f13c6a0c63d2d6,2079,2017-09-01T01:27:51.000Z,2017-09-01T01:37:52.000Z,0,0,1.303183,103.77412,1.293733,103.77567,9
8627774ec9751c258a45ffc3be8cf788f7780c86,e36c9c2e19dede3b39d28d108209774c78b7eac3,2079,2017-09-01T01:27:13.000Z,2017-09-01T01:42:15.000Z,0,0,1.303667,103.77552,1.29495,103.77486,319
16c62cf6918e731a38a32615b8880607dca2fdad,e8d18dbc203b91e5a91466d9c50ed7022dcfd614,2034,2017-09-01T01:28:09.000Z,2017-09-01T01:38:14.000Z,0,0,1.291833,103.78035,1.29625,103.77112,245
68f50fc37524cbd75bec6a9545af1267ae86a5c1,b7410a9a5270a6f0703f356f6c4ffbc09e4b902f,2034,2017-09-01T01:28:17.000Z,2017-09-01T01:38:20.000Z,0,0,1.291833,103.78033,1.2961,103.7709,232
6a89011a9472f22403b36213da04fbda97f54739,b33c7eaa529ad6b7c257c2bc7386a39ede895494,2034,2017-09-01T01:28:03.000Z,2017-09-01T01:38:09.000Z,0,0,1.291833,103.78035,1.296233,103.7713,39
29520365e651368284dbb984363ed07563532252,a20f679129d8220777b6ced7956423992116d386,2034,2017-09-01T01:28:22.000Z,2017-09-01T01:38:24.000Z,0,0,1.291833,103.78033,1.295917,103.77087,240
cd00954b6e6221cd45083c17e6c7fdda6078f9b6,dffdd8abfe14bf21bb17dd9d158d3ce1892e944c,2079,2017-09-01T01:28:21.000Z,2017-09-01T01:38:23.000Z,0,0,1.300967,103.77445,1.293717,103.77555,279
2532c8e0f5057c0068d7c87510a9af5b4d60d3b2,e354f85ba882c29ceee0abddb1be63acd5ec6a24,2034,2017-09-01T01:29:19.000Z,2017-09-01T01:39:20.000Z,0,0,1.291533,103.78239,1.293433,103.7719,173
94768fb846cb083c1c4f1bdc5ea2966e25910d84,17ab66ad1bb97d4ff34d045eb16c56e3013f1b09,2079,2017-09-01T01:29:13.000Z,2017-09-01T01:39:43.000Z,0,0,1.298883,103.776,1.294167,103.77512,145
2c3dac14a34cd3f448d8bf6d7f1077841c94e542,7d4909dac7f18ae57f70463fb39ce9cc7c79c0f7,2034,2017-09-01T01:29:10.000Z,2017-09-01T01:39:11.000Z,0,0,1.291333,103.78191,1.2936,103.7713,601
8d6ea2b87bd6d7e77328394b2dddf095324cebdf,09cdb71bdbecdec99b652895ecd15518e9b6a80f,2034,2017-09-01T01:29:02.000Z,2017-09-01T01:39:04.000Z,0,0,1.291167,103.7814,1.294,103.77081,602
b0fb107437c3e8be43808b2214b1254f9793e782,0ecad8b4a9614bd366dddf5a2d2999c9f9ca0154,2034,2017-09-01T01:29:47.000Z,2017-09-01T01:39:48.000Z,0,0,1.291717,103.78347,1.29415,103.7726,255
99fe60f71a10886062581e414f410ebaf50d2a14,e2e7235a451f3928c66b56ab9f053b8bd79224b3,2034,2017-09-01T01:30:02.000Z,2017-09-01T01:40:06.000Z,0,0,1.2917,103.78345,1.294867,103.77303,129
820d3fe92a09b4d01aa5074ff988b5ec0fd0c932,c35638a5f5895d74f98d8d297216f8e41dabd111,2079,2017-09-01T01:30:06.000Z,2017-09-01T01:40:07.000Z,0,0,1.29735,103.77805,1.294683,103.77485,86
39a310cba267a464256a5366a1fb58244f482698,b84c9547d9ab9cb88fbee57c01eca5df75363976,2129,2017-09-01T01:34:40.000Z,2017-09-01T01:44:41.000Z,0,0,1.292183,103.77437,1.297383,103.7815,90
fcdb801d90d360d5b0c18edae196e800c69273d3,075c282d68f8719fb0454712892068c887e96706,2079,2017-09-01T01:36:36.000Z,2017-09-01T01:46:37.000Z,0,0,1.291717,103.78038,1.294933,103.77325,10
cbd1bfbc6511e3ee06b8f23218467afce1366da7,4379cf2f27301d8c7cdf8d0060637b90d1f8c99c,2034,2017-09-01T01:37:10.000Z,2017-09-01T01:47:09.000Z,0,0,1.297517,103.77296,1.291883,103.78053,-1
84da271f4d26fcb66779cb397754ff3fa0801bc3,f769b7ae642c4f1720cb1f1c473eb46fbf17d1a3,2034,2017-09-01T01:38:35.000Z,2017-09-01T01:48:41.000Z,0,0,1.29525,103.77063,1.291883,103.78052,6
da5357594a12768c850e71b556c4a1469fbd2003,034cada60213065c9e56acd545e66c856f0fd68b,2079,2017-09-01T01:38:48.000Z,2017-09-01T01:49:06.000Z,0,0,1.293717,103.77555,1.2954,103.77063,18
f4b978798f14f79a55aaae0832222b75d22d79c2,50d8b4a941c26b89482c94ab324b5a274f9ced66,2034,2017-09-01T01:39:42.000Z,2017-09-01T01:40:59.000Z,0,0,null,null,1.29455,103.77335,77
b90361628d2836a8a222fea22a81b0ce1935abcb,38bf1670c6295a66b398906d40a96b8856eda8c4,2129,2017-09-01T01:41:56.000Z,2017-09-01T01:55:18.000Z,0,0,1.3006,103.77433,1.29195,103.78052,204
3aef7b32b13fa7ee116c0a2d62b5e7500238dae5,3edc260fdf10920b976319fa781b69f9c7a290b9,2129,2017-09-01T01:42:23.000Z,2017-09-01T01:52:27.000Z,0,0,1.299033,103.77502,1.29195,103.78053,231
6ead73f121825d6fdd2ec1181bf355c72e403fb5,a5cdc20ceafd5e8b0613ca05241b2300dea2b6e7,2034,2017-09-01T01:42:24.000Z,2017-09-01T01:52:26.000Z,0,0,1.292267,103.77417,1.291917,103.78046,100
b9500796a66de04ce7047302c82703cdbdfa40ff,91d36e97bfe11d4702690883c42eb266e3c65dc4,2034,2017-09-01T01:42:26.000Z,2017-09-01T01:52:29.000Z,0,0,1.292283,103.7742,1.291917,103.78046,67
2af615dfdfb31baf2a456f8814d380912fddf86d,90680c77897e96365ddccdd97b3912935d4e4fc8,2034,2017-09-01T01:42:36.000Z,2017-09-01T01:52:38.000Z,0,0,1.2923,103.77438,1.291917,103.78049,99
688eb02725a66201361a214b860ab894bbe99404,8e27100b2c47da57c037d61ad6161808c9e3e688,2034,2017-09-01T01:43:13.000Z,2017-09-01T01:53:15.000Z,0,0,1.292467,103.7747,1.291917,103.7805,55
cdbc0496d7984b8b1e161fd645deabca7329f03e,8e27100b2c47da57c037d61ad6161808c9e3e688,2079,2017-09-01T01:43:42.000Z,2017-09-01T02:00:41.000Z,0,0,1.2931,103.77513,1.294267,103.77374,640
0e1fb112fbdd3544ecbd9f2bb3f004cee853a830,291f2878cd94d39ddad07d1fdcd7d36d9e6961ba,2129,2017-09-01T01:43:30.000Z,2017-09-01T01:53:32.000Z,0,0,1.2974,103.77811,1.29195,103.78052,176
3257a011577894f1aa11caf183e3163231383147,7f1c77f9a575a8e7446c47b4c99319c26507a094,2074,2017-09-01T01:44:08.000Z,2017-09-01T01:54:10.000Z,0,0,1.294433,103.77518,1.2944,103.77513,78
e2a832f62192f2a4a78e58e503789f31621dcbe4,30c0f30c8b797b304e6a27d97cf5e60fb992b350,2074,2017-09-01T01:45:13.000Z,2017-09-01T01:55:14.000Z,0,0,1.2944,103.77517,1.2944,103.77513,27
c4f64a583eaf5ae6d4206f1824daced056ef66b9,19cb91624ad3b880191e80589164f6e511cf8c03,2079,2017-09-01T01:45:47.000Z,2017-09-01T01:55:49.000Z,0,0,1.293333,103.77247,1.300367,103.77447,101
6a9aedb31bf60bf87024f28d5826badc7a759100,d60b234e1214fefaebe438bfbe0e4a897534444f,2129,2017-09-01T01:45:58.000Z,2017-09-01T01:56:00.000Z,0,0,1.2949,103.78457,1.291933,103.78052,39
1bb69cdecddcca858e0e92f371678914dcee01f1,05ce14af9f0acac05093f845b9feaae9ce82d1c1,2023,2017-09-01T01:45:15.000Z,2017-09-01T02:00:16.000Z,0,0,1.29205,103.78024,1.298933,103.77613,395
440920a01fe58adcff17e78027652ebbc42cf8ca,d35105f14cb0124c17e32be1e3d3cd99d97edfbb,2023,2017-09-01T01:45:27.000Z,2017-09-01T01:55:28.000Z,0,0,1.2918,103.78033,1.301033,103.77374,65
3d8d171bef1f4379e791181e43d0f0c1b86df816,15d69fdb25f55cda2e2e699d483c7912081999f2,2023,2017-09-01T01:45:45.000Z,2017-09-01T01:55:47.000Z,0,0,1.2918,103.78033,1.301017,103.77445,58
e6428a999ea80629c901cdefd459b3dddf4276ec,8ec1244d96a21a6742540a06a7b770f49b0dbfab,2023,2017-09-01T01:46:53.000Z,2017-09-01T01:57:24.000Z,0,0,1.291233,103.78056,1.3036,103.77457,186
